url,title,location,latitude,longitude,status,price,description,property_type,available_date,photo_count,first_photo_url,all_photos,photos,contact_info,management_company,amenities,age,ages,any_pets,available,balcony_roof_terrace,bills_included,broadband_included,couples_allowed,deposit,deposit_room_1,deposit_room_2,deposit_room_3,deposit_room_4,disabled_access,furnishings,garage,garden_patio,gender,living_room,max_age,maximum_term,min_age,number_housemates,number_flatmates,occupation,pets_allowed,references,room_type,smalloweding_allowed,total_number_rooms,vegetarian_vegan,minimum_term,number
https://www.spareroom.co.uk/flatshare/london/earlsfield/17929715?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,Stunning Professional House in Earlsfield,Earlsfield,51.4489372,-0.1837013,available,975,House shareEarlsfieldSW18Area infoEarlsfield StationTube map5-10 minutes walk awayView on map£975 pcmdoubleAvailabilityAvailable19 Sep 2025Minimum term6 monthsMaximum termNoneExtra costDeposit£0.00Bills included?YesAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioYesBalcony/roof terraceNoDisabled accessNoLiving roomsharedBroadband includedYesCurrent household# housemates4Total # rooms5Smoker?NoAny pets?NoOccupationProfessionalsGender4 MalesNew housemate preferencesCouples OK?NoSmoking O...,Room,,7,https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/14/97140970.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/14/97140970.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/14/97140976.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/14/97140975.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/14/97140974.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/14/97140971.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/14/97140972.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/14/97140973.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/14/97140970.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/14/97140976.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/14/97140975.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/14/97140974.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/14/97140971.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/14/97140972.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/14/97140973.jpg""]",Free tocontact,Built Asset Management Limited,"Parking, Garden, Balcony, Bills Included, Furnished",,,No,,No,Yes,Yes,No,£0.00,,,,,No,Furnished,No,Yes,4 Males,shared,45,None,21,,,Not suitable for students,No,Yes,double,No,5,,6 months,
https://www.spareroom.co.uk/flatshare/london/ealing/17911933?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,Less Than One Min To The Elizabeth Line!,Ealing,51.5143727,-0.3198194,available,931,Flat shareEalingW13Area infoView on map£931 pcm(NOW LET)£902 pcm(NOW LET)£931 pcm(NOW LET)£902 pcm(NOW LET)AvailabilityAvailableNowMinimum term6 monthsMaximum term12 monthsExtra costBills included?YesAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioNoBalcony/roof terraceNoDisabled accessNoLiving roomNoBroadband includedYesCurrent household# flatmates2Total # rooms6Smoker?NoAny pets?NoOccupationProfessionalsGender2 MalesNew flatmate preferencesCouples OK?NoSmoking OK?NoPets OK?NoOccupati...,Room,now,6,https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/99/96996893.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/99/96996893.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96996888.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96996884.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96996883.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96996886.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96996892.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/99/96996893.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96996888.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96996884.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96996883.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96996886.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96996892.jpg""]",Free tocontact,,"Parking, Garden, Balcony, Bills Included, Furnished",,,No,now,No,Yes,Yes,No,,,,,,No,Furnished,No,No,2 Males,No,45,12 months,21,,,Not suitable for students,No,Yes,(NOW LET),No,6,,6 months,
https://www.spareroom.co.uk/flatshare/london/ealing/17901034?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,Large room moments from West Ealing Station,Ealing,51.5105629,-0.3282172,available,843,House shareEalingW13Area infoWest Ealing StationTube map5-10 minutes walk awayView on map£843 pcmdoubleAvailabilityAvailableNowMinimum term6 monthsMaximum term12 monthsExtra costDeposit£0.00Bills included?YesAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioYesBalcony/roof terraceNoDisabled accessNoLiving roomsharedBroadband includedYesCurrent household# housemates4Total # rooms5Smoker?NoAny pets?NoOccupationProfessionalsGender4 MalesNew housemate preferencesCouples OK?NoSmoking OK?NoPet...,Room,now,5,https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/92/96924731.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/92/96924731.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/90/96907898.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/90/96907900.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/90/96907896.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/90/96907895.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/92/96924731.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/90/96907898.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/90/96907900.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/90/96907896.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/90/96907895.jpg""]",Free tocontact,,"Parking, Garden, Balcony, Bills Included, Furnished",,,No,now,No,Yes,Yes,No,£0.00,,,,,No,Furnished,No,Yes,4 Males,shared,45,12 months,21,,,Not suitable for students,No,Yes,double,No,5,,6 months,
https://www.spareroom.co.uk/flatshare/london/north_acton/17880718?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,North Acton Professional Home,North Acton,51.5263178,-0.2534981,available,909,"House shareNorth ActonNW10Area infoView on map£909 pcmdouble£854 pcm(NOW LET)AvailabilityAvailableNowMinimum term3 monthsMaximum termNoneExtra costDeposit£0.00Bills included?YesAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioYesBalcony/roof terraceNoDisabled accessNoLiving roomsharedBroadband includedYesCurrent household# housemates3Total # rooms5Smoker?NoAny pets?NoOccupationProfessionalsGender1 Female, 2 MalesNew housemate preferencesCouples OK?NoSmoking OK?NoPets OK?NoOccupationAvai...",Room,now,8,https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/15/97155005.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/15/97155005.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/73/96739453.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/73/96739460.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/73/96739457.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/73/96739458.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/73/96739461.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/73/96739454.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/73/96739462.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/15/97155005.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/73/96739453.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/73/96739460.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/73/96739457.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/73/96739458.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/73/96739461.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/73/96739454.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/73/96739462.jpg""]",Free tocontact,,"Parking, Garden, Balcony, Bills Included, Furnished",,,No,now,No,Yes,Yes,No,£0.00,,,,,No,Furnished,No,Yes,"1 Female, 2 Males",shared,45,None,21,,,Available to all,No,Yes,double,No,5,,3 months,
https://www.spareroom.co.uk/flatshare/london/ealing/17924710?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,En suite room moments from the Station and High St,Ealing,51.5025667,-0.3148796,available,1075,"House shareEalingW13Area infoSouth Ealing StationTube map5-10 minutes walk awayView on map£1,075 pcmdouble En suiteAvailabilityAvailableNowMinimum term6 monthsMaximum term12 monthsExtra costDeposit£1,075.00Bills included?YesAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioYesBalcony/roof terraceNoDisabled accessNoLiving roomsharedBroadband includedYesCurrent household# housemates5Total # rooms6Smoker?NoAny pets?NoOccupationProfessionalsGender2 Females, 3 MalesNew housemate preferencesCo...",Room,now,8,https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/10/97101006.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/10/97101006.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97101007.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97101011.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97101008.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97101009.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97101012.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97101015.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97101032.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/10/97101006.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97101007.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97101011.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97101008.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97101009.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97101012.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97101015.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97101032.jpg""]",Free tocontact,,"Parking, Garden, Balcony, Bills Included, Furnished",,,No,now,No,Yes,Yes,No,"£1,075.00",,,,,No,Furnished,No,Yes,"2 Females, 3 Males",shared,45,12 months,21,,,Not suitable for students,No,Yes,double En suite,No,6,,6 months,
https://www.spareroom.co.uk/flatshare/london/ealing/17912775?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,Large room moments from the West Ealing Station,Ealing,51.5125955,-0.3225654,available,925,"House shareEalingW13Area infoWest Ealing StationTube map0-5 minutes walk awayView on map£925 pcmdoubleAvailabilityAvailableNowMinimum term2 monthsMaximum termNoneExtra costDeposit£0.00Bills included?YesAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioYesBalcony/roof terraceNoDisabled accessNoLiving roomNoBroadband includedYesCurrent household# housemates4Total # rooms5Smoker?NoAny pets?NoOccupationProfessionalsGender3 Females, 1 MaleNew housemate preferencesCouples OK?NoSmoking OK?NoPet...",Room,now,7,https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/00/97003333.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/00/97003333.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/00/97003334.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/00/97003335.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/00/97003336.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/00/97003338.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/00/97003339.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/00/97003340.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/00/97003333.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/00/97003334.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/00/97003335.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/00/97003336.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/00/97003338.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/00/97003339.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/00/97003340.jpg""]",Free tocontact,Built Asset Management Limited,"Parking, Garden, Balcony, Bills Included, Furnished",,,No,now,No,Yes,Yes,No,£0.00,,,,,No,Furnished,No,Yes,"3 Females, 1 Male",No,45,None,21,,,Not suitable for students,No,Yes,double,No,5,,2 months,
https://www.spareroom.co.uk/flatshare/london/ealing/17922407?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,Huge Room moments from the UG at: Northfields,Ealing,51.5057237,-0.3193165,available,878,House shareEalingW13Area infoNorthfields StationTube map5-10 minutes walk awayView on map£878 pcmdoubleAvailabilityAvailableNowMinimum term6 monthsMaximum term6 monthsExtra costDeposit£0.00Bills included?YesAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioYesBalcony/roof terraceNoDisabled accessNoLiving roomsharedBroadband includedYesCurrent household# housemates4Total # rooms5Smoker?NoAny pets?NoOccupationProfessionalsGender4 MalesNew housemate preferencesCouples OK?NoSmoking OK?NoPets...,Room,now,5,https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/08/97081835.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/08/97081835.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/08/97081826.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/08/97081830.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/08/97081832.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/08/97081828.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/08/97081835.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/08/97081826.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/08/97081830.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/08/97081832.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/08/97081828.jpg""]",Free tocontact,Built Asset Management Limited,"Parking, Garden, Balcony, Bills Included, Furnished",,,No,now,No,Yes,Yes,No,£0.00,,,,,No,Furnished,No,Yes,4 Males,shared,45,6 months,21,,,Not suitable for students,No,Yes,double,No,5,,6 months,
https://www.spareroom.co.uk/flatshare/london/drayton_green/17826111?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,Luxurious house with so much social space!,Drayton Green,51.5207382,-0.3272966,available,885,"House shareDrayton GreenW13Area infoView on map£885 pcmdoubleAvailabilityAvailableNowMinimum term2 monthsMaximum term2 monthsExtra costDeposit£0.00Bills included?YesAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioYesBalcony/roof terraceNoDisabled accessNoLiving roomsharedBroadband includedYesCurrent household# housemates4Total # rooms5Smoker?NoAny pets?NoOccupationProfessionalsGender1 Female, 3 MalesNew housemate preferencesCouples OK?NoSmoking OK?NoPets OK?NoOccupationNot suitable for...",Room,now,11,https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/27/96277337.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/27/96277337.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277336.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277333.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277328.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277331.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277332.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277334.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277327.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277335.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277329.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277330.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/27/96277337.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277336.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277333.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277328.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277331.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277332.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277334.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277327.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277335.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277329.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/27/96277330.jpg""]",Free tocontact,Built Asset Management Limited,"Parking, Garden, Balcony, Bills Included, Furnished",,,No,now,No,Yes,Yes,No,£0.00,,,,,No,Furnished,No,Yes,"1 Female, 3 Males",shared,45,2 months,21,,,Not suitable for students,No,Yes,double,No,5,,2 months,
https://www.spareroom.co.uk/flatshare/london/chiswick/17909524?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,Massive room in Chiswick,Chiswick,51.5007063,-0.2540599,available,1137,"House shareChiswickW4Area infoTurnham Green StationTube map5-10 minutes walk awayView on map£1,137 pcmdoubleAvailabilityAvailable31 Aug 2025Minimum term6 monthsMaximum term6 monthsExtra costDeposit£0.00Bills included?YesAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioYesBalcony/roof terraceNoDisabled accessNoLiving roomsharedBroadband includedYesCurrent household# housemates6Total # rooms7Smoker?NoAny pets?NoOccupationProfessionalsGenderAll MalesNew housemate preferencesCouples OK?NoSm...",Room,,9,https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/97/96977263.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/97/96977263.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/97/96977270.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/97/96977264.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/97/96977265.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/97/96977266.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/97/96977267.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/97/96977262.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/97/96977268.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/97/96977269.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/97/96977263.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/97/96977270.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/97/96977264.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/97/96977265.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/97/96977266.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/97/96977267.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/97/96977262.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/97/96977268.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/97/96977269.jpg""]",Free tocontact,Built Asset Management Limited,"Parking, Garden, Balcony, Bills Included, Furnished",,,No,,No,Yes,Yes,No,£0.00,,,,,No,Furnished,No,Yes,All Males,shared,45,6 months,21,,,Not suitable for students,No,Yes,double,No,7,,6 months,
https://www.spareroom.co.uk/flatshare/london/east_putney/14424955?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,üî• East Putney large Double Room!üî• £1300PCM,East Putney,51.45983112,-0.20151231,available,1300,"House shareEast PutneySW15Area infoEast Putney StationTube map5-10 minutes walk awayView on map£1,300 pcmdoubleAvailabilityAvailable01 Oct 2025Minimum term6 monthsMaximum termNoneExtra costDeposit£0.00Bills included?YesAmenitiesFurnishingsFurnishedParkingYesGarageNoGarden/patioYesBalcony/roof terraceNoDisabled accessNoLiving roomsharedBroadband includedYesCurrent household# housemates5Total # rooms6Smoker?NoAny pets?NoOccupationProfessionalsGender2 Females, 3 MalesNew housemate preferencesCouple...",Room,,6,https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/15/97159884.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/15/97159884.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/15/97159883.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/81/87/81879685.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/70/93/70935565.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/70/93/70935574.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/70/93/70935577.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/15/97159884.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/15/97159883.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/81/87/81879685.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/70/93/70935565.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/70/93/70935574.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/70/93/70935577.jpg""]",Free tocontact,Capital Living,"Parking, Garden, Balcony, Bills Included, Furnished",,,No,,No,Yes,Yes,No,£0.00,,,,,No,Furnished,No,Yes,"2 Females, 3 Males",shared,45,None,21,,,Not suitable for students,No,No,double,No,6,,6 months,
https://www.spareroom.co.uk/flatshare/london/earlsfield/17066411?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,Newly refurbished double rooms for £1229,Earlsfield,51.4398779,-0.1839634,available,1021,"House shareEarlsfieldSW18Area infoEarlsfield StationTube map5-10 minutes walk awayView on map£1,021 pcm(NOW LET)£1,229 pcmdoubleAvailabilityAvailable30 Sep 2025Minimum term6 monthsMaximum termNoneExtra costDeposit£0.00Bills included?YesAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioYesBalcony/roof terraceNoDisabled accessNoLiving roomsharedBroadband includedYesCurrent household# housemates6Total # rooms6Smoker?NoAny pets?NoOccupationOtherGender2 Females, 4 MalesNew housemate preferenc...",Room,now,6,https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/08/97089273.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/08/97089273.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/08/97089272.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/08/97089292.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/14/90144129.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/08/97089295.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/14/90144127.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/08/97089273.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/08/97089272.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/08/97089292.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/14/90144129.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/08/97089295.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/14/90144127.jpg""]",Free tocontact,Capital Living,"Parking, Garden, Balcony, Bills Included, Furnished",,,No,now,No,Yes,Yes,No,£0.00,,,,,No,Furnished,No,Yes,"2 Females, 4 Males",shared,45,None,21,,,Not suitable for students,No,No,(NOW LET),No,6,,6 months,
https://www.spareroom.co.uk/flatshare/london/chiswick/17917367?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,Large double room in Chiswick for £1211,Chiswick,51.501051,-0.254868,available,1211,"House shareChiswickW4Area infoTurnham Green StationTube map5-10 minutes walk awayView on map£1,211 pcmdoubleAvailabilityAvailableNowMinimum term6 monthsMaximum termNoneExtra costDeposit£0.00Bills included?YesAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioYesBalcony/roof terraceNoDisabled accessNoLiving roomsharedBroadband includedYesCurrent household# housemates5Total # rooms6Smoker?NoAny pets?NoOccupationOtherGender3 Females, 2 MalesNew housemate preferencesCouples OK?NoSmoking OK?No...",Room,now,7,https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/04/97040863.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/04/97040863.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/04/97040865.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/04/97040864.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/04/97040857.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/04/97040861.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/04/97040860.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/04/97040858.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/04/97040863.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/04/97040865.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/04/97040864.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/04/97040857.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/04/97040861.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/04/97040860.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/04/97040858.jpg""]",Free tocontact,Capital Living,"Parking, Garden, Balcony, Bills Included, Furnished",,,No,now,No,Yes,Yes,No,£0.00,,,,,No,Furnished,No,Yes,"3 Females, 2 Males",shared,45,None,22,,,Available to all,No,No,double,No,6,,6 months,
